loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
0.002034,0.002132,0,0,0.002488,0.001083,0.153846,0.011956,0.030731,0.000014,0.001113,0.000014,0.002125,0,0,0,0.024331,0.007797,0.002399,0.002648,0.002424,false
0.013368,0.014925,0.02439,0.012469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01697,false
0.002616,0.002132,0,0.002494,0.002251,0.000895,0.092308,0.019369,0.015673,0.000019,0.000742,0.000019,0.002479,0,0.002237,0,0.021898,0.004873,0.001845,0.002979,0.002424,false
0.001744,0.002132,0,0,0.001659,0.000599,0.215385,0.008608,0.023606,0.000006,0.000742,0.000006,0.001771,0,0,0,0.014599,0.004873,0.001476,0.001986,0.002424,true
0.015402,0.01919,0.054878,0.007481,0.021324,0.012228,0.030769,0.064658,0.064165,0.00086,0.012245,0.00086,0.014518,0.011628,0.01566,0,0.046229,0.025341,0.019557,0.024495,0.021818,false
0.002034,0.002132,0,0.002494,0.001896,0.000754,0.192308,0.009565,0.02673,0.000008,0.000742,0.000008,0.002125,0,0,0,0.019465,0.005848,0.001845,0.001986,0.002424,false
0.002616,0.002132,0,0.002494,0.005094,0.002406,0.107692,0.01748,0.04672,0.000046,0.002226,0.000046,0.002479,0,0.002237,0,0.024331,0.012671,0.004428,0.006289,0.002424,false
0.011625,0.01919,0.054878,0.007481,0.014216,0.0079,0.023077,0.068675,0.039015,0.00059,0.007792,0.00059,0.011331,0,0.011186,0,0.053528,0.017544,0.013469,0.015558,0.021818,true
0.005231,0.006397,0,0.007481,0.005094,0.002299,0.1,0.01913,0.04077,0.000048,0.002226,0.000048,0.005666,0,0,0,0.024331,0.009747,0.004982,0.005296,0.004848,false
0.025283,0.031983,0.073171,0.022444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036364,false
0.001453,0,0,0,0.000474,0.000099,0.515385,0.003587,0.009354,0,0,0,0.000708,0,0,0,0.007299,0.000975,0.000554,0.000331,0,false
0.001453,0,0,0,0.002014,0.000667,0.153846,0.011956,0.01892,0.000009,0.000742,0.000009,0.001771,0.002907,0,0,0.012165,0.003899,0.001661,0.002648,0,false
0.007556,0.010661,0.018293,0.012469,0.007582,0.003885,0.053846,0.03417,0.038576,0.000144,0.003711,0.000144,0.007436,0,0.008949,0,0.038929,0.013645,0.007196,0.008275,0.012121,true
0.002325,0,0,0,0.002725,0.001112,0.176923,0.010473,0.036049,0.000013,0.001113,0.000013,0.001771,0.002907,0.002237,0,0.017032,0.007797,0.002399,0.00331,0,false
0.013659,0.012793,0.036585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014545,false
0.016274,0,0,0,0.024642,0.015007,0.069231,0.026447,0.19246,0.000432,0.014842,0.000432,0.010623,0.011628,0.026846,0.083333,0.024331,0.045809,0.019188,0.034426,0,false
0.024412,0.034115,0,0.0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026667,false
0.010462,0.008529,0.02439,0.009975,0.015875,0.009207,0.069231,0.025418,0.122907,0.000255,0.009276,0.000255,0.008853,0.011628,0.013423,0,0.029197,0.034113,0.013284,0.020523,0.009697,false
0.001744,0.002132,0,0.002494,0.001185,0.000371,0.230769,0.007963,0.015796,0.000003,0.000371,0.000003,0.001771,0,0,0,0.012165,0.002924,0.001107,0.001324,0.002424,false
0.000872,0,0,0,0.001066,0.000334,0.384615,0.004782,0.023693,0.000002,0.000371,0.000002,0.000708,0,0,0,0.009732,0.003899,0.000923,0.001324,0,false
0.007265,0.004264,0,0.004988,0.004265,0.001892,0.092308,0.019727,0.032539,0.000041,0.001855,0.000041,0.007082,0,0.008949,0,0.026764,0.007797,0.004428,0.003972,0.003636,false
0.012787,0.006397,0,0,0.017533,0.009676,0.069231,0.028025,0.117098,0.000295,0.009647,0.000295,0.01204,0,0.020134,0,0.026764,0.034113,0.019004,0.030122,0.012121,false
0.015402,0.006397,0,0.007481,0.022272,0.012771,0.046154,0.042109,0.102882,0.000585,0.012616,0.000585,0.014164,0.011628,0.01566,0,0.034063,0.030214,0.020295,0.025819,0.007273,false
0.004069,0,0,0,0.002369,0.000967,0.253846,0.007174,0.045719,0.000008,0.001113,0.000008,0.001771,0.014535,0.006711,0,0.014599,0.008772,0.00203,0.002979,0,false
0.002906,0.002132,0,0.002494,0.002725,0.001053,0.2,0.00923,0.038734,0.000011,0.001113,0.000011,0.003187,0,0,0,0.014599,0.006823,0.002583,0.002979,0.002424,false
0.029061,0.021322,0.030488,0.009975,0.042057,0.029603,0.023077,0.09242,0.108691,0.002976,0.029685,0.002976,0.029391,0,0.040268,0,0.085158,0.070175,0.036162,0.052632,0.020606,false
0.00465,0.004264,0.012195,0.002494,0.004976,0.002282,0.1,0.018412,0.042051,0.000046,0.002226,0.000046,0.003895,0,0.008949,0,0.026764,0.009747,0.005166,0.004634,0.004848,true
0.003197,0.002132,0,0.002494,0.003199,0.001336,0.076923,0.025108,0.01806,0.000036,0.001484,0.000036,0.002479,0,0.004474,0,0.029197,0.003899,0.00369,0.002317,0.002424,false
0.002906,0.004264,0,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004848,false
0.006975,0,0,0,0.007227,0.00346,0.084615,0.022716,0.051669,0.000085,0.00334,0.000085,0.004249,0.011628,0.013423,0,0.029197,0.011696,0.007749,0.006289,0,false
0.008137,0,0,0,0.020495,0.0107,0.084615,0.022071,0.164467,0.000257,0.010761,0.000257,0.00779,0,0.008949,0,0.014599,0.025341,0.017159,0.026481,0,false
0.002325,0.002132,0,0,0.002843,0.001238,0.1,0.01913,0.021956,0.000026,0.001113,0.000026,0.001771,0,0.004474,0,0.029197,0.005848,0.002952,0.002648,0.002424,false
0.000872,0,0,0,0.000711,0.000192,0.307692,0.005978,0.010881,0.000001,0.000371,0.000001,0.000708,0,0,0,0.012165,0.000975,0.000923,0.000331,0,false
0.005812,0.01919,0.036585,0.007481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021818,false
0.025574,0.006397,0,0.007481,0.011018,0.006037,0.053846,0.035653,0.057461,0.000234,0.005937,0.000234,0.011331,0.040698,0.069351,0.046296,0.038929,0.021442,0.009594,0.013572,0.007273,true
0.000872,0,0,0,0.000948,0.000297,0.307692,0.005978,0.016849,0.000002,0.000371,0.000002,0.000708,0,0,0,0.012165,0.002924,0.000923,0.000993,0,false
0.002034,0,0,0,0.004976,0.002282,0.161538,0.011358,0.068167,0.000028,0.002226,0.000028,0.002125,0,0,0,0.017032,0.013645,0.004244,0.006289,0,false
0.005812,0.008529,0.02439,0.009975,0.007819,0.004006,0.046154,0.038259,0.035522,0.000167,0.004082,0.000167,0.006374,0,0.002237,0,0.038929,0.013645,0.007011,0.009268,0.009697,false
0.005231,0,0,0,0.007464,0.003475,0.1,0.018938,0.062287,0.000072,0.00334,0.000072,0.004249,0,0.008949,0,0.024331,0.011696,0.008118,0.006289,0,false
0.024993,0.01919,0.04878,0.009975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021818,true
0.007847,0.006397,0.018293,0.004988,0.010425,0.005793,0.061538,0.030297,0.064885,0.000191,0.005937,0.000191,0.008499,0,0.004474,0,0.038929,0.023392,0.009225,0.012579,0.007273,false
0.016856,0.034115,0.079268,0.01995,0.029499,0.019527,0.038462,0.053109,0.124767,0.001128,0.019666,0.001128,0.019122,0,0.011186,0,0.055961,0.05653,0.025277,0.037074,0.038788,false
0.030224,0.010661,0,0.007481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012121,true
0.008718,0.002132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002424,false
0.031096,0.03838,0,0.037406,0.034948,0.022135,0.023077,0.081875,0.09172,0.001972,0.022263,0.001972,0.03187,0,0.029083,0.009259,0.06326,0.039961,0.034502,0.03575,0.038788,false
0.0093,0,0,0,0.008411,0.00454,0.138462,0.013558,0.113693,0.000067,0.004453,0.000067,0.005312,0.017442,0.017897,0,0.021898,0.026316,0.006827,0.011255,0,false
0.005522,0.004264,0.012195,0.002494,0.00699,0.003508,0.076923,0.023314,0.051055,0.000089,0.00334,0.000089,0.00602,0,0.002237,0,0.029197,0.015595,0.006089,0.008606,0.004848,false
0.050857,0.055437,0,0.002494,0.030802,0.02108,0.030769,0.063128,0.113307,0.001447,0.02115,0.001447,0.050637,0.002907,0.067114,0,0.085158,0.057505,0.03155,0.02946,0.032727,false
0.015984,0.012793,0.02439,0.002494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014545,true
0.008428,0.006397,0,0.004988,0.00853,0.004282,0.046154,0.037064,0.039191,0.000173,0.004453,0.000173,0.008499,0,0.008949,0,0.034063,0.013645,0.007565,0.010262,0.007273,false
0.006393,0,0,0,0.009951,0.005195,0.153846,0.011717,0.150426,0.000066,0.005195,0.000066,0.005312,0,0.013423,0,0.017032,0.024366,0.009041,0.011586,0,false
0.009009,0.008529,0.012195,0,0.008648,0.004193,0.038462,0.052009,0.027361,0.000237,0.004082,0.000237,0.008853,0.002907,0.006711,0,0.036496,0.009747,0.008118,0.009599,0.009697,false
0.002906,0,0,0,0.003673,0.00146,0.253846,0.007174,0.069044,0.000011,0.001484,0.000011,0.002125,0,0.006711,0,0.009732,0.009747,0.002952,0.004965,0,false
0.009009,0.004264,0,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004848,false
0.001744,0,0,0,0.002488,0.000931,0.307692,0.005978,0.052845,0.000006,0.001113,0.000006,0.001416,0,0.002237,0,0.009732,0.007797,0.00203,0.00331,0,false
0.005231,0.008529,0.02439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009697,false
0.003778,0.004264,0,0.004988,0.006516,0.00337,0.053846,0.033118,0.03454,0.000121,0.00334,0.000121,0.003187,0,0.004474,0,0.043796,0.012671,0.006458,0.00662,0.004848,false
0.004069,0.004264,0.012195,0.002494,0.005331,0.002616,0.069231,0.027714,0.03203,0.000079,0.002597,0.000079,0.003187,0,0.008949,0,0.036496,0.010721,0.005166,0.005627,0.004848,false
0.002906,0.002132,0,0.002494,0.002962,0.001144,0.076923,0.023912,0.016234,0.00003,0.001113,0.00003,0.003187,0,0,0,0.024331,0.002924,0.003506,0.001986,0.002424,false
0.001744,0.002132,0,0,0.001777,0.000665,0.153846,0.011956,0.018867,0.000009,0.000742,0.000009,0.001771,0,0,0,0.019465,0.003899,0.001845,0.001655,0.002424,false
0.006684,0.008529,0.018293,0.007481,0.00853,0.004412,0.061538,0.030273,0.049458,0.000145,0.004453,0.000145,0.006374,0,0.008949,0,0.036496,0.015595,0.008303,0.008937,0.009697,false
0.006684,0.012793,0.036585,0.004988,0.006397,0.003176,0.069231,0.026638,0.040437,0.000092,0.00334,0.000092,0.006374,0,0.006711,0,0.03163,0.013645,0.005535,0.007944,0.014545,false
0.004359,0.002132,0,0.002494,0.004028,0.001787,0.1,0.018077,0.033522,0.000035,0.001855,0.000035,0.003541,0,0.008949,0,0.026764,0.007797,0.004244,0.003641,0.002424,true
0.006684,0,0,0,0.004265,0.00182,0.176923,0.010426,0.059181,0.000021,0.001855,0.000021,0.003895,0.023256,0.006711,0,0.014599,0.010721,0.00369,0.005296,0,false
0.005231,0.010661,0.012195,0.002494,0.006871,0.003245,0.053846,0.035222,0.031275,0.000124,0.00334,0.000124,0.004958,0,0.006711,0,0.029197,0.010721,0.00572,0.008937,0.012121,false
0.053182,0.017058,0.036585,0,0.082099,0.057673,0.023077,0.085916,0.227772,0.005389,0.057514,0.005389,0.049575,0.037791,0.064877,0,0.046229,0.084795,0.067159,0.108904,0.019394,true
0.011915,0.006397,0,0.007481,0.014098,0.007223,0.030769,0.05978,0.040998,0.00047,0.00705,0.00047,0.010623,0.020349,0.006711,0,0.036496,0.01462,0.012731,0.016551,0.007273,true
0.008137,0.006397,0.018293,0.004988,0.006871,0.003554,0.076923,0.024605,0.048984,0.000095,0.003711,0.000095,0.00779,0.005814,0.006711,0,0.034063,0.016569,0.006089,0.008275,0.007273,false
0.007265,0.010661,0.02439,0.004988,0.006753,0.003425,0.069231,0.026781,0.043385,0.0001,0.00334,0.0001,0.00779,0,0.004474,0,0.034063,0.01462,0.006089,0.007944,0.012121,false
0.001162,0,0,0,0.000829,0.000243,0.384615,0.004782,0.017252,0.000001,0.000371,0.000001,0.000708,0,0.002237,0,0.009732,0.002924,0.000738,0.000993,0,false
0.002034,0.002132,0,0,0.00308,0.001286,0.092308,0.019919,0.021903,0.000028,0.001113,0.000028,0.001416,0,0.002237,0,0.024331,0.005848,0.002952,0.00331,0.002424,false
0.002034,0,0,0,0.002014,0.000754,0.223077,0.008369,0.030556,0.000007,0.000742,0.000007,0.001416,0,0.004474,0,0.014599,0.005848,0.001845,0.002317,0,false
0.000872,0,0,0,0.001185,0.000371,0.230769,0.007963,0.015796,0.000003,0.000371,0.000003,0.000708,0,0,0,0.012165,0.002924,0.001107,0.001324,0,false
0.007265,0.004264,0,0.004988,0.008056,0.004127,0.084615,0.02231,0.062744,0.0001,0.004082,0.0001,0.00779,0,0.004474,0,0.029197,0.017544,0.00738,0.009268,0.003636,false
0.002906,0.008529,0.02439,0.002494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009697,false
0.005522,0.002132,0,0.002494,0.007582,0.003764,0.092308,0.02054,0.062147,0.000084,0.003711,0.000084,0.004958,0,0.008949,0,0.026764,0.015595,0.007196,0.008275,0.002424,false
0.025574,0.034115,0.079268,0.022444,0.04028,0.025512,0.023077,0.069321,0.124873,0.001924,0.025603,0.001924,0.024788,0.020349,0.022371,0,0.051095,0.044834,0.039299,0.042039,0.038788,false
0.008718,0.006397,0.012195,0.004988,0.011728,0.006331,0.046154,0.038427,0.055899,0.000265,0.006308,0.000265,0.008853,0,0.008949,0,0.036496,0.020468,0.009963,0.014896,0.007273,false
0.000872,0,0,0,0.000829,0.000243,0.384615,0.004782,0.017252,0.000001,0.000371,0.000001,0.000708,0,0,0,0.009732,0.002924,0.000738,0.000993,0,false
0.005522,0.01919,0.036585,0.007481,0.008767,0.004021,0.023077,0.069345,0.019674,0.000303,0.004082,0.000303,0.005312,0,0.006711,0,0.034063,0.006823,0.008303,0.009599,0.021818,true
0.007265,0.008529,0,0.004988,0.006279,0.003044,0.069231,0.027594,0.037436,0.000091,0.002968,0.000091,0.007082,0,0.008949,0,0.029197,0.012671,0.005166,0.008275,0.009697,false
0.01424,0.014925,0.030488,0.017456,0.017297,0.009918,0.030769,0.054161,0.062112,0.000584,0.010019,0.000584,0.013456,0.008721,0.01566,0,0.046229,0.025341,0.015498,0.020523,0.01697,true
0.011625,0.006397,0,0.004988,0.012321,0.006312,0.038462,0.051913,0.041244,0.000357,0.006308,0.000357,0.011331,0,0.01566,0,0.038929,0.013645,0.012177,0.012579,0.007273,false
0.011043,0.025586,0.067073,0.01995,0.018244,0.010462,0.030769,0.056432,0.062901,0.000642,0.01039,0.000642,0.01204,0,0.006711,0,0.048662,0.024366,0.017528,0.01953,0.029091,false
0.00465,0.002132,0,0,0.005094,0.001968,0.053846,0.03252,0.020534,0.00007,0.001855,0.00007,0.003895,0,0.006711,0,0.019465,0.004873,0.004797,0.005627,0.002424,false
0.001162,0,0,0,0.000592,0.000144,0.515385,0.003587,0.013584,0.000001,0,0.000001,0.000708,0.002907,0,0,0.007299,0.001949,0.000554,0.000662,0,false
0.011043,0.006397,0,0.007481,0.013742,0.007109,0.053846,0.033549,0.071922,0.000259,0.00705,0.000259,0.009561,0.008721,0.011186,0,0.026764,0.019493,0.011993,0.016882,0.007273,false
0.042139,0.027719,0.030488,0.022444,0.076294,0.051192,0.015385,0.136538,0.127207,0.007603,0.051206,0.007603,0.04568,0.005814,0.029083,0,0.058394,0.060429,0.064576,0.09765,0.031515,false
0.014821,0,0,0,0.017415,0.008741,0.046154,0.03869,0.076679,0.000368,0.008905,0.000368,0.011331,0.031977,0.008949,0,0.026764,0.016569,0.017897,0.016551,0,false
0.009009,0.004264,0,0.004988,0.011965,0.006556,0.069231,0.025801,0.086209,0.000184,0.006679,0.000184,0.00602,0.005814,0.011186,0.046296,0.034063,0.023392,0.011808,0.012248,0.004848,false
0.001744,0.034115,0.073171,0.009975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038788,false
0.041267,0.1258,0.341463,0.13217,0.083166,0.057049,0.023077,0.095002,0.203745,0.005896,0.057143,0.005896,0.04745,0,0.011186,0.018519,0.051095,0.072125,0.07786,0.092685,0.14303,false
0.000872,0,0,0,0.000829,0.000243,0.253846,0.007174,0.011496,0.000002,0.000371,0.000002,0.000708,0,0,0,0.014599,0.000975,0.001107,0.000331,0,false
0.004069,0,0,0,0.008885,0.004552,0.115385,0.015878,0.097231,0.000079,0.004453,0.000079,0.002833,0.002907,0.008949,0,0.021898,0.020468,0.008118,0.010262,0,false
0.003778,0.002132,0,0.002494,0.005923,0.002836,0.107692,0.017217,0.055881,0.000053,0.002968,0.000053,0.003541,0,0.004474,0,0.021898,0.01462,0.004797,0.007944,0.002424,false
0.016274,0.027719,0.067073,0.012469,0.018718,0.010856,0.023077,0.071545,0.051476,0.000845,0.010761,0.000845,0.014164,0.017442,0.011186,0,0.053528,0.024366,0.016605,0.022509,0.031515,false
0.006975,0.008529,0.018293,0.009975,0.006397,0.002979,0.061538,0.031396,0.032205,0.000102,0.002968,0.000102,0.007436,0,0.004474,0,0.034063,0.007797,0.007196,0.004965,0.009697,false
0.000872,0,0,0,0.000592,0.000144,0.515385,0.003587,0.013584,0.000001,0,0.000001,0.000708,0,0,0,0.007299,0.001949,0.000554,0.000662,0,false
0.016565,0.004264,0.012195,0.004988,0.025945,0.013545,0.023077,0.080177,0.057303,0.001181,0.013729,0.001181,0.012748,0.017442,0.029083,0,0.036496,0.016569,0.026384,0.025157,0.004848,false
0.012496,0.014925,0,0,0.014098,0.006564,0.015385,0.120421,0.018498,0.00086,0.006679,0.00086,0.009561,0.02907,0.004474,0.027778,0.036496,0.006823,0.013284,0.015558,0.01697,false
0.007847,0.004264,0,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004848,false
0.004359,0.004264,0,0.002494,0.00462,0.00224,0.115385,0.015973,0.047597,0.000039,0.002226,0.000039,0.004249,0,0.004474,0,0.026764,0.013645,0.004059,0.005627,0.004848,false
0.007265,0.002132,0,0,0.022628,0.012399,0.030769,0.055643,0.075591,0.000751,0.012245,0.000751,0.007436,0,0.006711,0,0.038929,0.021442,0.023432,0.021185,0.002424,true
0.003778,0.002132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002424,false
0.005231,0.008529,0,0.009975,0.009596,0.004653,0.046154,0.037566,0.042016,0.00019,0.004824,0.00019,0.005666,0,0.002237,0,0.026764,0.013645,0.007565,0.013241,0.009697,false
0.012206,0.010661,0,0.012469,0.018481,0.010946,0.084615,0.022071,0.16824,0.000263,0.010761,0.000263,0.010977,0,0.020134,0.009259,0.029197,0.038012,0.017712,0.019861,0.012121,true
0.003778,0.004264,0,0.004988,0.00308,0.001153,0.138462,0.013152,0.029748,0.000016,0.001113,0.000016,0.003541,0,0.004474,0,0.014599,0.005848,0.002768,0.003641,0.004848,false
0.013368,0.014925,0.02439,0.012469,0.013387,0.007226,0.038462,0.052415,0.046772,0.000412,0.00705,0.000412,0.011686,0.014535,0.01566,0,0.041363,0.018519,0.011808,0.01622,0.01697,false
0.012496,0.012793,0.018293,0.014963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014545,true
0.01889,0.012793,0.012195,0.002494,0.01469,0.00793,0.030769,0.063367,0.042455,0.000547,0.007792,0.000547,0.012394,0.017442,0.033557,0.046296,0.043796,0.017544,0.0131,0.017544,0.014545,false
0.007847,0.008529,0.02439,0.009975,0.010188,0.00527,0.053846,0.035868,0.049844,0.000206,0.005195,0.000206,0.006374,0,0.017897,0,0.036496,0.015595,0.009963,0.010593,0.009697,false
0.031677,0.008529,0.012195,0.004988,0.044308,0.02933,0.030769,0.056839,0.175068,0.001813,0.029314,0.001813,0.022663,0.063953,0.044743,0,0.048662,0.059454,0.042251,0.047997,0.009697,false
0.003197,0.002132,0,0.002494,0.002843,0.00116,0.115385,0.016141,0.024378,0.00002,0.001113,0.00002,0.002833,0,0.004474,0,0.021898,0.005848,0.002768,0.002979,0.002424,true
0.010753,0.01919,0.042683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021818,false
0.004069,0.002132,0,0.002494,0.008411,0.004309,0.076923,0.02286,0.063972,0.000107,0.004453,0.000107,0.004249,0,0.002237,0,0.03163,0.016569,0.008487,0.008275,0.002424,false
0.011334,0.008529,0,0.007481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009697,false
0.011625,0.010661,0,0,0.006397,0.003102,0.107692,0.017647,0.059602,0.00006,0.002968,0.00006,0.011686,0,0.013423,0,0.029197,0.012671,0.007011,0.005296,0.007273,true
0.008428,0.008529,0.012195,0.002494,0.016823,0.00981,0.046154,0.037494,0.088754,0.0004,0.009647,0.0004,0.008853,0,0.006711,0,0.036496,0.032164,0.013469,0.02284,0.009697,false
0.0093,0.004264,0,0,0.015875,0.008569,0.038462,0.050693,0.057355,0.000473,0.008534,0.000473,0.009561,0,0.006711,0,0.038929,0.019493,0.014945,0.017544,0.004848,true
0.002616,0,0,0,0.002251,0.000745,0.215385,0.008608,0.029362,0.000007,0.000742,0.000007,0.002479,0,0.002237,0,0.009732,0.004873,0.001845,0.002979,0,false
0.011625,0.012793,0.036585,0.007481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014545,false
0.009009,0.014925,0.042683,0.014963,0.00853,0.004136,0.069231,0.026303,0.053354,0.000118,0.004082,0.000118,0.006374,0.023256,0.006711,0,0.026764,0.013645,0.008118,0.009268,0.01697,false
0.003197,0.002132,0,0,0.002606,0.001112,0.2,0.009206,0.040998,0.000011,0.001113,0.000011,0.001771,0.008721,0.004474,0,0.017032,0.009747,0.00203,0.003641,0.002424,false
0.007265,0.017058,0.036585,0.01995,0.010662,0.005408,0.053846,0.033477,0.054811,0.000197,0.005566,0.000197,0.00602,0.005814,0.004474,0.009259,0.034063,0.01462,0.01107,0.00993,0.019394,false
0.003197,0.006397,0,0.002494,0.005331,0.002518,0.084615,0.020827,0.041033,0.000057,0.002597,0.000057,0.002833,0,0.004474,0,0.026764,0.011696,0.004797,0.006289,0.007273,true
0.004069,0.006397,0,0.004988,0.002962,0.001264,0.223077,0.008369,0.051248,0.000012,0.001113,0.000012,0.003541,0.002907,0.004474,0,0.017032,0.009747,0.002768,0.00331,0.007273,false
0.001162,0,0,0,0.001422,0.000513,0.192308,0.009565,0.018218,0.000005,0.000371,0.000005,0.001062,0,0,0,0.019465,0.002924,0.001661,0.000993,0,false
0.006975,0.010661,0.02439,0.002494,0.006871,0.003332,0.030769,0.061478,0.018376,0.000223,0.00334,0.000223,0.00602,0.011628,0.004474,0,0.043796,0.006823,0.007011,0.00662,0.012121,false
0.005231,0.010661,0.012195,0.002494,0.007227,0.003738,0.061538,0.028551,0.044421,0.000116,0.003711,0.000116,0.00602,0,0.004474,0,0.034063,0.016569,0.005904,0.009599,0.012121,false
0.016274,0.004264,0.012195,0.002494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004848,true
0.011915,0.006397,0,0.007481,0.018955,0.011053,0.046154,0.03692,0.101566,0.000444,0.011132,0.000444,0.010977,0.008721,0.013423,0,0.034063,0.033138,0.015683,0.024826,0.007273,true
0.000872,0,0,0,0.000592,0.000144,0.515385,0.003587,0.013584,0.000001,0,0.000001,0.000708,0,0,0,0.007299,0.001949,0.000554,0.000662,0,false
0.004359,0,0,0,0.009359,0.004929,0.138462,0.013391,0.12489,0.000072,0.004824,0.000072,0.004249,0,0.004474,0,0.019465,0.024366,0.008118,0.011586,0,false
0.017437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.009009,0.008529,0.012195,0.004988,0.011492,0.005944,0.038462,0.045002,0.044807,0.000291,0.005937,0.000291,0.009561,0,0.006711,0,0.041363,0.013645,0.012177,0.010262,0.009697,false
0.008718,0.006397,0,0.007481,0.007937,0.003941,0.053846,0.033477,0.039945,0.000144,0.004082,0.000144,0.008499,0.002907,0.008949,0,0.034063,0.012671,0.007565,0.008606,0.007273,false
0.002906,0.008529,0.02439,0,0.003317,0.001416,0.076923,0.022956,0.02092,0.000035,0.001484,0.000035,0.003187,0,0,0,0.029197,0.004873,0.00369,0.002648,0.009697,true
0.003197,0.004264,0.012195,0.002494,0.003554,0.00163,0.084615,0.021377,0.02587,0.000038,0.001484,0.000038,0.003541,0,0,0,0.03163,0.007797,0.003506,0.003641,0.004848,false
0.010171,0.010661,0.018293,0.009975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012121,true
0.014531,0.004264,0,0,0.020614,0.010234,0.030769,0.057532,0.060339,0.000641,0.01039,0.000641,0.011686,0.017442,0.013423,0,0.026764,0.015595,0.019188,0.023171,0.004848,false
0.017727,0.01919,0.04878,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021818,false
0.004359,0.008529,0.02439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009697,false
0.00465,0.004264,0,0,0.003317,0.001353,0.1,0.017767,0.025852,0.000026,0.001484,0.000026,0.004603,0.002907,0.002237,0,0.019465,0.006823,0.002768,0.004303,0.004848,true
0.040105,0.012793,0,0.007481,0.088023,0.056141,0.007692,0.178144,0.106918,0.010879,0.05603,0.010879,0.035765,0.026163,0.049217,0.018519,0.055961,0.044834,0.082103,0.098643,0.014545,false
0.019471,0.025586,0.067073,0.01995,0.02168,0.013087,0.030769,0.067575,0.06571,0.000962,0.012987,0.000962,0.018414,0.017442,0.011186,0,0.058394,0.030214,0.020295,0.024164,0.029091,false
0.015693,0.004264,0,0.004988,0.023338,0.013823,0.076923,0.024605,0.19067,0.00037,0.013729,0.00037,0.012394,0.020349,0.024609,0,0.021898,0.040936,0.018635,0.031778,0.004848,false
0.021215,0.040512,0,0.047382,0.048809,0.03456,0.015385,0.115949,0.101127,0.004359,0.034508,0.004359,0.024788,0,0.004474,0,0.10219,0.066277,0.047048,0.05197,0.024242,true
0.033421,0.040512,0.097561,0.022444,0.045018,0.030047,0.023077,0.084099,0.121222,0.002749,0.030056,0.002749,0.035057,0.023256,0.013423,0.009259,0.060827,0.057505,0.039483,0.054949,0.046061,false
0.029643,0.027719,0.042683,0.017456,0.033527,0.021004,0.023077,0.081779,0.087139,0.001868,0.02115,0.001868,0.026558,0.040698,0.024609,0.009259,0.058394,0.038986,0.031181,0.037736,0.031515,false
0.073235,0.066098,0.036585,0.064838,0.076768,0.054565,0.015385,0.132066,0.140177,0.007838,0.054545,0.007838,0.058782,0.130814,0.071588,0.074074,0.085158,0.075049,0.074723,0.080437,0.069091,true
0.003778,0.002132,0,0.002494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002424,false
0.005522,0.008529,0.018293,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009697,true
0.040976,0.021322,0,0.004988,0.015164,0.008055,0.023077,0.088809,0.030766,0.000778,0.008163,0.000778,0.013456,0.209302,0.058166,0.037037,0.048662,0.013645,0.014022,0.017213,0.024242,true
0.006684,0.008529,0.02439,0.009975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009697,false
