loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
0.020906,0,0,0,0.009946,0.004403,0.125,0.074419,0.045167,0.000429,0.003788,0.000429,0.015267,0,0.017241,0,0.162162,0.025,0.010324,0.009346,0,false
0.010453,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.080139,0.090909,0.08,0.068182,0.056962,0.040474,0.03,0.294512,0.104838,0.015624,0.041667,0.015624,0.072519,0,0.051724,0,0.513514,0.125,0.056047,0.058411,0.090909,true
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0.007634,0,0,0,0.108108,0.008333,0.0059,0.002336,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.114983,0.090909,0.12,0.068182,0.059675,0.04049,0.045,0.199628,0.154719,0.010595,0.041667,0.010595,0.114504,0,0.034483,0,0.378378,0.125,0.063422,0.053738,0.090909,false
0.020906,0.045455,0,0.045455,0.019892,0.00996,0.09,0.104186,0.072931,0.00136,0.011364,0.00136,0.015267,0,0.017241,0,0.189189,0.041667,0.020649,0.018692,0.045455,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.12892,0.068182,0.08,0.068182,0.112116,0.079665,0.035,0.253395,0.239925,0.026451,0.079545,0.026452,0.125954,0,0.034483,0,0.351351,0.175,0.117994,0.102804,0.068182,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.003484,0.022727,0,0,0.007233,0.003031,0.2,0.046512,0.049725,0.000185,0.003788,0.000185,0,0,0,0,0.135135,0.025,0.007375,0.007009,0.022727,false
0,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.013937,0,0,0,0.01085,0.004546,0.11,0.083721,0.041438,0.000499,0.003788,0.000499,0.01145,0,0,0,0.162162,0.016667,0.013274,0.007009,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.10453,0.068182,0,0.068182,0.081374,0.056827,0.03,0.303628,0.142805,0.022615,0.056818,0.022616,0.091603,0.068182,0.034483,0,0.405405,0.141667,0.078171,0.086449,0.068182,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.017422,0,0,0,0.016275,0.007864,0.095,0.097674,0.061432,0.001007,0.007576,0.001006,0.01145,0,0,0.083333,0.189189,0.033333,0.017699,0.014019,0,false
0.222997,0.113636,0,0.090909,0.140145,0.101194,0.025,0.36707,0.210401,0.04867,0.102273,0.04867,0.206107,0.090909,0.086207,0,0.378378,0.183333,0.137168,0.14486,0.113636,true
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.052265,0.022727,0,0.022727,0.022604,0.011682,0.08,0.11907,0.074847,0.001823,0.011364,0.001823,0.045802,0,0.034483,0,0.216216,0.041667,0.025074,0.018692,0.022727,false
0.087108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.059233,0.022727,0,0.022727,0.028029,0.016001,0.08,0.119628,0.102093,0.002508,0.015152,0.002508,0.053435,0,0.034483,0,0.27027,0.058333,0.032448,0.021028,0.022727,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.066202,0.068182,0.08,0.045455,0.03255,0.018582,0.07,0.136,0.104216,0.003313,0.018939,0.003313,0.053435,0,0.051724,0,0.243243,0.066667,0.033923,0.030374,0.068182,true
0.031359,0,0,0,0.016275,0.008412,0.2,0.046512,0.137988,0.000513,0.007576,0.000513,0.019084,0,0,0,0.135135,0.066667,0.014749,0.018692,0,true
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.04878,0,0,0,0.025316,0.014144,0.1,0.093023,0.116026,0.001724,0.015152,0.001724,0.026718,0.022727,0.034483,0,0.216216,0.066667,0.026549,0.023364,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,true
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.174216,0.113636,0,0.113636,0.116637,0.08422,0.02,0.457488,0.140474,0.050487,0.083333,0.050487,0.171756,0.045455,0.034483,0,0.513514,0.141667,0.125369,0.102804,0.102273,false
0.010453,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0.007634,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.013937,0.022727,0,0,0.015371,0.008587,0.11,0.083721,0.078266,0.000942,0.007576,0.000942,0.01145,0,0,0,0.243243,0.058333,0.014749,0.016355,0.022727,false
0.090592,0.045455,0,0.045455,0.052441,0.035211,0.05,0.177302,0.151507,0.008184,0.034091,0.008184,0.080153,0,0.051724,0,0.351351,0.125,0.053097,0.051402,0.045455,false
0.062718,0.068182,0,0.045455,0.035262,0.0197,0.04,0.248,0.060603,0.006404,0.018939,0.006404,0.061069,0,0.017241,0,0.27027,0.05,0.033923,0.037383,0.068182,false
0.317073,0.159091,0.08,0.159091,0.191682,0.149518,0.035,0.282233,0.404382,0.055287,0.147727,0.055287,0.28626,0.113636,0.034483,0,0.324324,0.3,0.178466,0.212617,0.159091,true
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.045296,0,0,0,0.0217,0.01154,0.5,0.018605,0.473324,0.000281,0.011364,0.000282,0.026718,0,0,0,0.054054,0.1,0.017699,0.028037,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.062718,0.022727,0,0.022727,0.033454,0.020523,0.05,0.181395,0.086346,0.004878,0.018939,0.004878,0.064885,0,0,0,0.351351,0.066667,0.036873,0.028037,0.045455,true
0.017422,0,0,0,0.006329,0.002481,0.25,0.037209,0.050917,0.000121,0.003788,0.000121,0.01145,0,0.017241,0,0.108108,0.025,0.0059,0.007009,0,true
0.020906,0,0,0,0.013562,0.005683,0.25,0.037209,0.116544,0.000277,0.007576,0.000277,0.019084,0,0,0,0.108108,0.033333,0.016224,0.009346,0,true
0.202091,0.113636,0,0.113636,0.159132,0.107971,0.025,0.40707,0.202372,0.057603,0.109848,0.057603,0.183206,0.068182,0.068966,0,0.324324,0.141667,0.168142,0.14486,0.113636,false
0.041812,0.022727,0,0,0.018987,0.01036,0.07,0.130233,0.060707,0.001768,0.011364,0.001768,0.026718,0,0.068966,0,0.27027,0.041667,0.020649,0.016355,0.022727,false
0.038328,0,0,0,0.030741,0.017904,0.095,0.096744,0.1412,0.00227,0.018939,0.00227,0.030534,0,0,0,0.216216,0.083333,0.030973,0.030374,0,false
0.334495,0.295455,0,0.295455,0.246835,0.202803,0.015,0.560372,0.276184,0.148918,0.204545,0.148918,0.335878,0.045455,0.086207,0,0.567568,0.316667,0.241888,0.254673,0.295455,true
0.010453,0,0,0,0.008137,0.003603,0.165,0.055814,0.049259,0.000264,0.003788,0.000263,0.007634,0,0,0,0.162162,0.025,0.00885,0.007009,0,false
0.216028,0.136364,0.2,0.136364,0.130199,0.096777,0.03,0.334884,0.220553,0.04247,0.098485,0.04247,0.198473,0.045455,0.086207,0.083333,0.486486,0.183333,0.147493,0.102804,0.136364,false
0.059233,0,0,0,0.048825,0.031668,0.08,0.115163,0.209935,0.004777,0.030303,0.004777,0.041985,0.022727,0.034483,0,0.243243,0.133333,0.047198,0.051402,0,false
0.163763,0.136364,0.2,0.113636,0.107595,0.078284,0.035,0.277395,0.215322,0.028463,0.079545,0.028463,0.148855,0.022727,0.051724,0,0.378378,0.191667,0.103245,0.114486,0.136364,false
0.013937,0.045455,0.08,0,0.0217,0.012638,0.05,0.193488,0.049829,0.003204,0.011364,0.003204,0.01145,0,0,0,0.351351,0.041667,0.023599,0.018692,0.045455,false
0.062718,0.022727,0,0.022727,0.035262,0.022279,0.085,0.107721,0.15793,0.003143,0.022727,0.003143,0.049618,0,0.068966,0,0.243243,0.116667,0.030973,0.042056,0.022727,false
0.094077,0.068182,0,0,0.05425,0.035186,0.04,0.231814,0.115819,0.01069,0.034091,0.01069,0.083969,0,0.017241,0,0.324324,0.108333,0.048673,0.063084,0.068182,false
0.452962,0.363636,0.36,0.318182,0.360759,0.316699,0.015,0.628465,0.384595,0.260805,0.318182,0.260805,0.423664,0.090909,0.155172,0.416667,0.648649,0.45,0.364307,0.35514,0.363636,false
0.013937,0.022727,0,0,0.015371,0.008587,0.11,0.083721,0.078266,0.000942,0.007576,0.000942,0.01145,0,0,0,0.243243,0.058333,0.014749,0.016355,0.022727,false
0.027875,0,0,0,0.022604,0.011682,0.2,0.046512,0.19165,0.000712,0.011364,0.000712,0.026718,0,0,0,0.135135,0.066667,0.025074,0.018692,0,true
0.017422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.094077,0.090909,0,0.068182,0.084087,0.06292,0.035,0.276651,0.173573,0.02281,0.064394,0.02281,0.091603,0,0.034483,0,0.486486,0.191667,0.081121,0.088785,0.090909,false
0.076655,0,0,0,0.062387,0.041889,0.09,0.104186,0.306796,0.005719,0.041667,0.005719,0.049618,0,0,0,0.216216,0.166667,0.060472,0.065421,0,true
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.045296,0.045455,0,0,0.026221,0.014649,0.06,0.154977,0.072102,0.002976,0.015152,0.002976,0.041985,0,0.017241,0,0.27027,0.05,0.028024,0.023364,0.034091,false
0.313589,0.181818,0.12,0.159091,0.179928,0.141098,0.03,0.315721,0.341034,0.058376,0.140152,0.058376,0.267176,0.136364,0.224138,0,0.432432,0.275,0.190265,0.163551,0.181818,false
0.017422,0,0,0,0.009946,0.004614,0.2,0.046512,0.075728,0.000281,0.003788,0.000282,0.01145,0,0,0,0.135135,0.041667,0.00885,0.011682,0,false
0.010453,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0.007634,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.006969,0,0,0,0.006329,0.002284,0.5,0.018605,0.093701,0.000056,0.003788,0.000056,0.007634,0,0,0,0.054054,0.033333,0.004425,0.009346,0,false
0.059233,0.068182,0.12,0.045455,0.030741,0.017904,0.06,0.160744,0.084948,0.003773,0.018939,0.003773,0.045802,0,0.051724,0,0.297297,0.058333,0.033923,0.025701,0.068182,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.04878,0.159091,0.12,0.045455,0.068716,0.048413,0.03,0.316279,0.116803,0.020066,0.049242,0.020066,0.045802,0,0.017241,0,0.459459,0.133333,0.064897,0.074766,0.159091,true
0.038328,0.022727,0,0.022727,0.019892,0.010281,0.07,0.133953,0.058583,0.001805,0.011364,0.001804,0.034351,0,0.017241,0,0.216216,0.041667,0.019174,0.021028,0.022727,true
0.010453,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.041812,0.045455,0,0.045455,0.020796,0.010748,0.08,0.11907,0.068891,0.001677,0.011364,0.001677,0.038168,0.022727,0,0,0.216216,0.041667,0.022124,0.018692,0.045455,false
0.195122,0.068182,0,0.068182,0.179024,0.137317,0.025,0.344186,0.304465,0.061935,0.136364,0.061935,0.198473,0,0.017241,0,0.405405,0.25,0.182891,0.172897,0.068182,true
0.195122,0.204545,0,0.204545,0.107595,0.07708,0.04,0.24186,0.243189,0.02443,0.075758,0.02443,0.179389,0,0.137931,0,0.378378,0.175,0.117994,0.091121,0.204545,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.202091,0.227273,0,0.227273,0.124774,0.091454,0.035,0.27293,0.25562,0.032718,0.090909,0.032718,0.198473,0.022727,0.051724,0.083333,0.405405,0.191667,0.137168,0.10514,0.227273,false
0.202091,0.090909,0,0.068182,0.124774,0.090095,0.03,0.294512,0.233503,0.034763,0.090909,0.034763,0.187023,0.090909,0.068966,0,0.351351,0.191667,0.120944,0.130841,0.090909,false
0.560976,0.363636,0.44,0.340909,0.301989,0.254011,0.015,0.662326,0.292707,0.220437,0.253788,0.220437,0.435115,0.795455,0.189655,0,0.621622,0.35,0.300885,0.303738,0.363636,true
0.041812,0,0,0,0.015371,0.007696,0.125,0.074419,0.078939,0.000751,0.007576,0.00075,0.022901,0,0.086207,0,0.162162,0.05,0.013274,0.018692,0,false
0.031359,0.022727,0,0,0.014467,0.007244,0.085,0.111628,0.049518,0.00106,0.007576,0.00106,0.026718,0,0.017241,0,0.216216,0.033333,0.014749,0.014019,0.022727,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.174216,0.272727,0.28,0.272727,0.124774,0.090095,0.025,0.374512,0.18357,0.04422,0.090909,0.04422,0.167939,0.068182,0.034483,0,0.459459,0.158333,0.137168,0.10514,0.272727,false
0.041812,0,0,0,0.017179,0.009374,0.165,0.055814,0.128147,0.000686,0.007576,0.000686,0.026718,0,0.017241,0,0.162162,0.075,0.014749,0.021028,0,false
0.278746,0.136364,0,0.113636,0.157324,0.122718,0.035,0.266419,0.351549,0.042839,0.121212,0.042839,0.232824,0.181818,0.172414,0,0.405405,0.275,0.163717,0.147196,0.136364,false
0.571429,0.272727,0.4,0.25,0.330018,0.278602,0.01,0.805023,0.264115,0.293903,0.280303,0.293903,0.427481,0.5,0.396552,0,0.72973,0.325,0.353982,0.292056,0.272727,true
0.013937,0,0,0,0.003617,0.00101,0.5,0.018605,0.041438,0.000025,0,0.000024,0.007634,0,0,0,0.054054,0.016667,0.00295,0.004673,0,false
0.515679,0.545455,0.72,0.545455,0.362568,0.30718,0.015,0.564837,0.415052,0.227361,0.306818,0.227361,0.435115,0.204545,0.275862,0.666667,0.567568,0.383333,0.39528,0.310748,0.545455,false
0.083624,0,0,0,0.064195,0.041108,0.05,0.179349,0.174868,0.009664,0.041667,0.009664,0.068702,0.068182,0.017241,0,0.27027,0.116667,0.064897,0.063084,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.271777,0.136364,0,0.113636,0.14557,0.112301,0.035,0.261023,0.32824,0.03842,0.113636,0.03842,0.225191,0.136364,0.206897,0,0.405405,0.258333,0.151917,0.135514,0.136364,true
0.027875,0,0,0,0.012658,0.005873,0.135,0.069767,0.064229,0.000537,0.007576,0.000537,0.015267,0.045455,0.017241,0,0.162162,0.033333,0.013274,0.011682,0,false
0.006969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.254355,0.090909,0.08,0.068182,0.118445,0.091889,0.035,0.268837,0.2608,0.032376,0.090909,0.032376,0.175573,0.204545,0.189655,0.25,0.432432,0.258333,0.110619,0.130841,0.090909,true
0.017422,0.022727,0,0,0.012658,0.006338,0.12,0.07814,0.061898,0.000649,0.007576,0.000649,0.015267,0,0,0,0.189189,0.041667,0.011799,0.014019,0.022727,false
0.052265,0,0,0,0.036166,0.022186,0.085,0.111628,0.151663,0.003246,0.022727,0.003245,0.034351,0.022727,0.034483,0,0.243243,0.1,0.035398,0.037383,0,false
0.209059,0.090909,0,0.022727,0.133816,0.103234,0.03,0.297674,0.264633,0.04027,0.102273,0.04027,0.148855,0.227273,0.12069,0,0.432432,0.25,0.129794,0.140187,0.090909,true
0.003484,0.022727,0,0,0.007233,0.003031,0.2,0.046512,0.049725,0.000185,0.003788,0.000185,0,0,0,0,0.135135,0.025,0.007375,0.007009,0.022727,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.005425,0.001959,0.25,0.037209,0.040143,0.000096,0.003788,0.000095,0.007634,0,0,0,0.108108,0.016667,0.0059,0.004673,0,false
0.017422,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.01145,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.031359,0,0,0,0.014467,0.006712,0.19,0.049674,0.103232,0.000436,0.007576,0.000436,0.022901,0,0.034483,0,0.108108,0.05,0.011799,0.018692,0,false
0.020906,0.022727,0,0.022727,0.011754,0.005679,0.145,0.065116,0.06656,0.000485,0.003788,0.000484,0.019084,0,0,0,0.189189,0.033333,0.013274,0.009346,0.022727,false
0.080139,0.045455,0,0.045455,0.049729,0.030507,0.045,0.198512,0.117321,0.007934,0.030303,0.007934,0.080153,0,0.017241,0,0.324324,0.075,0.057522,0.037383,0.045455,false
0.003484,0,0,0,0.01085,0.005034,0.2,0.046512,0.082617,0.000307,0.003788,0.000307,0,0,0,0,0.135135,0.041667,0.010324,0.011682,0,false
0,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.149826,0.136364,0.16,0.136364,0.072333,0.052629,0.05,0.190326,0.211074,0.013123,0.05303,0.013122,0.125954,0.068182,0.068966,0,0.405405,0.183333,0.073746,0.070093,0.136364,false
0.003484,0,0,0,0.016275,0.008654,0.145,0.065116,0.101419,0.000738,0.007576,0.000739,0,0,0,0,0.189189,0.058333,0.016224,0.016355,0,false
0.069686,0,0,0,0.047016,0.026267,0.05,0.191442,0.104734,0.006587,0.026515,0.006587,0.057252,0,0.068966,0,0.243243,0.058333,0.053097,0.037383,0,false
0.066202,0,0,0,0.024412,0.014218,0.205,0.045209,0.240133,0.000842,0.015152,0.000842,0.057252,0.022727,0,0,0.108108,0.116667,0.014749,0.03972,0,true
0.031359,0,0,0,0.031646,0.016828,0.085,0.111628,0.115042,0.002462,0.015152,0.002462,0.030534,0,0,0,0.189189,0.058333,0.033923,0.028037,0,false
0.02439,0,0,0,0.014467,0.00699,0.115,0.081488,0.065524,0.000746,0.007576,0.000745,0.019084,0,0.017241,0,0.189189,0.033333,0.016224,0.011682,0,false
0.020906,0,0,0,0.007233,0.002836,0.25,0.037209,0.058168,0.000138,0.003788,0.000139,0.015267,0,0,0,0.108108,0.025,0.007375,0.007009,0,false
0.010453,0,0,0,0.007233,0.002836,0.165,0.055814,0.038796,0.000207,0.003788,0.000207,0.007634,0,0,0,0.162162,0.008333,0.010324,0.002336,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.083624,0.045455,0,0.045455,0.051537,0.031616,0.05,0.177674,0.135864,0.007358,0.030303,0.007358,0.076336,0,0.017241,0,0.27027,0.091667,0.053097,0.049065,0.045455,false
0.045296,0,0,0,0.018987,0.010608,0.165,0.055814,0.145033,0.000776,0.011364,0.000776,0.030534,0,0.017241,0,0.162162,0.083333,0.016224,0.023364,0,false
0.066202,0.022727,0,0.022727,0.027125,0.015798,0.085,0.111628,0.107998,0.002311,0.015152,0.002311,0.049618,0,0.051724,0,0.243243,0.075,0.026549,0.028037,0.022727,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.160279,0.068182,0,0.068182,0.083183,0.055852,0.04,0.230326,0.185124,0.016851,0.056818,0.016851,0.145038,0.045455,0.086207,0,0.324324,0.133333,0.087021,0.077103,0.068182,true
0.160279,0.113636,0,0.113636,0.13472,0.09408,0.03,0.301395,0.238216,0.037158,0.094697,0.037158,0.156489,0.045455,0.017241,0,0.324324,0.166667,0.140118,0.126168,0.113636,true
0.055749,0.022727,0,0.022727,0.038879,0.023468,0.065,0.148837,0.120325,0.004577,0.022727,0.004578,0.045802,0.022727,0.034483,0,0.27027,0.083333,0.039823,0.037383,0.022727,false
0.254355,0.113636,0.16,0.113636,0.140145,0.098737,0.025,0.349581,0.215529,0.045231,0.098485,0.045231,0.206107,0.159091,0.12069,0.333333,0.378378,0.158333,0.153392,0.119159,0.113636,false
0.15331,0.136364,0.08,0.136364,0.101266,0.073121,0.035,0.27814,0.200559,0.02666,0.07197,0.026659,0.118321,0.136364,0.017241,0.083333,0.378378,0.183333,0.09587,0.109813,0.136364,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0.007634,0,0,0,0.108108,0.008333,0.0059,0.002336,0,false
0.003484,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.728223,0.545455,0.4,0.545455,0.54792,0.482406,0.015,0.612651,0.600798,0.387337,0.481061,0.387337,0.683206,0.25,0.293103,0,0.513514,0.5,0.587021,0.485981,0.545455,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.02439,0.022727,0,0.022727,0.013562,0.006553,0.14,0.066977,0.07464,0.000575,0.007576,0.000575,0.022901,0,0,0,0.162162,0.041667,0.013274,0.014019,0.022727,false
0.003484,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0.007634,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.041812,0.022727,0,0.022727,0.026221,0.015271,0.075,0.127814,0.091112,0.00256,0.015152,0.00256,0.038168,0,0.017241,0,0.27027,0.066667,0.026549,0.025701,0.022727,false
0.341463,0.409091,0.56,0.409091,0.282098,0.236399,0.02,0.494698,0.364653,0.153256,0.234848,0.153256,0.29771,0.272727,0.051724,0.25,0.540541,0.366667,0.287611,0.273364,0.409091,false
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.034843,0,0,0,0.019892,0.009611,0.15,0.061953,0.118253,0.000781,0.011364,0.000781,0.022901,0.022727,0.034483,0,0.135135,0.05,0.020649,0.018692,0,true
0.059233,0,0,0,0.037975,0.023296,0.08,0.118698,0.149902,0.003621,0.022727,0.003621,0.038168,0.022727,0.051724,0,0.243243,0.1,0.036873,0.03972,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.027875,0,0,0,0.009946,0.004403,0.16,0.058047,0.057806,0.000335,0.003788,0.000335,0.015267,0.045455,0,0,0.135135,0.033333,0.00885,0.011682,0,false
0.020906,0,0,0,0.022604,0.012019,0.12,0.076837,0.119497,0.001209,0.011364,0.001209,0.015267,0,0,0,0.162162,0.066667,0.020649,0.025701,0,false
0.04878,0.022727,0,0.022727,0.022604,0.012019,0.075,0.124093,0.073967,0.001954,0.011364,0.001953,0.038168,0,0.017241,0,0.216216,0.05,0.022124,0.023364,0.022727,false
